order_date,storekey,productkey,currency_code,total_quantity,order_count,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,unit_cost_flagged,unit_price_flagged,price_mismatch_flagged,country,state,square_meters,open_date,square_meters_flagged,open_date_flagged,rate_date,currency,exchange,revenue_usd,cost_usd,margin_usd
2016-01-02,66,1607,USD,1,1,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,Silver,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2016-01-02,USD,1.0,179.99,82.77,97.22000000000001
2016-01-03,32,1440,EUR,1,1,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Grey,86.91,189.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Netherlands,Flevoland,910.0,2010-01-01,False,False,2016-01-03,EUR,0.9185,173.5965,79.82683499999999,93.769665
2016-01-03,64,1598,USD,3,1,SV DVD External DVD Burner M200 Grey,Southridge Video,Grey,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Washington DC,1330.0,2010-01-01,False,False,2016-01-03,USD,1.0,173.64000000000001,79.86,93.78000000000002
2016-01-04,0,1261,USD,2,1,Contoso Multi-Use Terminal Cable E308 White,Contoso,White,18.86,36.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-04,USD,1.0,73.98,37.72,36.260000000000005
2016-01-04,0,1423,USD,3,1,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-04,USD,1.0,567.0,260.73,306.27
2016-01-04,0,1610,USD,6,1,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-04,USD,1.0,1739.94,576.48,1163.46
2016-01-04,0,1656,USD,1,1,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-04,USD,1.0,159.99,73.57,86.42000000000002
2016-01-04,0,1660,USD,2,1,Contoso DVD 15-Inch Player Portable L200 White,Contoso,White,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-04,USD,1.0,579.98,192.16,387.82000000000005
2016-01-04,8,1301,CAD,1,1,Contoso Telephoto Conversion Lens M350 White,Contoso,White,43.69,95.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2016-01-04,CAD,1.3922,132.25900000000001,60.825218,71.43378200000001
2016-01-04,8,1649,CAD,4,1,Contoso DVD 14-Inch Player Portable L100 Black,Contoso,Black,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2016-01-04,CAD,1.3922,1447.8323120000002,479.696432,968.1358800000003
2016-01-04,8,1656,CAD,1,1,Contoso DVD 9-Inch Player Portable M300 White,Contoso,White,73.57,159.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2016-01-04,CAD,1.3922,222.73807800000003,102.424154,120.31392400000003
2016-01-04,20,1578,EUR,3,1,SV DVD Recorder L210 Silver,Southridge Video,Silver,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Germany,Brandenburg,1715.0,2012-12-15,False,False,2016-01-04,EUR,0.9176,602.8632,199.743168,403.12003200000004
2016-01-04,20,2103,EUR,1,1,Contoso Water Heater 2.6GPM E0900 Silver,Contoso,Silver,258.99,508.0,804,Water Heaters,8,Home Appliances,False,False,False,Germany,Brandenburg,1715.0,2012-12-15,False,False,2016-01-04,EUR,0.9176,466.1408,237.649224,228.491576
2016-01-04,20,2510,EUR,3,1,Contoso Original K1m Li-Ion Standard Battery E170 White,Contoso,White,2.07,4.06,505,Cell phones Accessories,5,Cell phones,False,False,False,Germany,Brandenburg,1715.0,2012-12-15,False,False,2016-01-04,EUR,0.9176,11.176368,5.698295999999999,5.478072000000001
2016-01-04,28,654,EUR,1,1,Proseware Ink Jet Wireless All-In-One Printer M400 Black,Proseware,Black,59.32,129.0,306,"Printers, Scanners & Fax",3,Computers,False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2016-01-04,EUR,0.9176,118.37039999999999,54.432032,63.93836799999999
2016-01-04,37,167,GBP,1,1,SV 8xDVD E100 Black,Southridge Video,Black,35.18,69.0,202,VCD & DVD,2,TV and Video,False,False,False,United Kingdom,Ayrshire,2100.0,2005-03-04,False,False,2016-01-04,GBP,0.6773,46.7337,23.827414,22.906285999999998
2016-01-04,37,2167,GBP,9,1,Fabrikam Coffee Maker Auto 5C E090 Black,Fabrikam,Black,83.1,163.0,805,Coffee Machines,8,Home Appliances,False,False,False,United Kingdom,Ayrshire,2100.0,2005-03-04,False,False,2016-01-04,GBP,0.6773,993.5991,506.55267,487.04643000000004
2016-01-04,56,183,USD,3,1,SV 16xDVD M330 Silver,Southridge Video,Silver,50.13,109.0,202,VCD & DVD,2,TV and Video,False,False,False,United States,New Hampshire,1260.0,2015-01-01,False,False,2016-01-04,USD,1.0,327.0,150.39000000000001,176.60999999999999
2016-01-04,65,1961,USD,5,1,Litware Refrigerator 3.2CuFt E160 Green,Litware,Green,142.75,279.99,802,Refrigerators,8,Home Appliances,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2016-01-04,USD,1.0,1399.95,713.75,686.2
2016-01-04,65,1991,USD,3,1,Fabrikam Microwave 1.6CuFt M1250 Silver,Fabrikam,Silver,82.77,179.99,803,Microwaves,8,Home Appliances,False,False,False,United States,West Virginia,1785.0,2012-01-01,False,False,2016-01-04,USD,1.0,539.97,248.31,291.66
2016-01-05,4,2105,AUD,1,1,Contoso Water Heater 7.2GPM X1800 Grey,Contoso,Grey,488.7,1475.0,804,Water Heaters,8,Home Appliances,False,False,False,Australia,Tasmania,2000.0,2010-01-01,False,False,2016-01-05,AUD,1.3942,2056.445,681.34554,1375.0994600000001
2016-01-05,6,5,AUD,2,1,Contoso 2G MP3 Player E200 Red,Contoso,Red,11.0,21.57,101,MP4&MP3,1,Audio,False,False,False,Australia,Western Australia,2000.0,2010-01-01,False,False,2016-01-05,AUD,1.3942,60.145788,30.672400000000003,29.473388
2016-01-05,15,126,EUR,7,1,"Adventure Works 19"" Color Digital TV E35 Black",Adventure Works,Black,73.11,143.4,201,Televisions,2,TV and Video,False,False,False,France,La R̩union,400.0,2015-01-01,False,False,2016-01-05,EUR,0.9306,934.13628,476.253162,457.8831180000001
2016-01-05,15,267,EUR,1,1,Contoso Home Theater System 2.1 Channel M1210 White,Contoso,White,167.73,329.0,203,Home Theater System,2,TV and Video,False,False,False,France,La R̩union,400.0,2015-01-01,False,False,2016-01-05,EUR,0.9306,306.1674,156.08953799999998,150.077862
2016-01-05,16,1272,EUR,6,1,Contoso Lens Cap Keeper E314 White,Contoso,White,3.54,6.95,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,False,False,False,France,Limousin,385.0,2010-06-03,False,False,2016-01-05,EUR,0.9306,38.806020000000004,19.765944,19.040076000000003
2016-01-05,24,1594,EUR,4,1,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Germany,Hessen,1855.0,2012-12-15,False,False,2016-01-05,EUR,0.9306,37.186776,18.947015999999998,18.239760000000004
2016-01-05,24,1610,EUR,2,1,SV DVD 15-Inch Player Portable L200 Silver,Southridge Video,Silver,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Germany,Hessen,1855.0,2012-12-15,False,False,2016-01-05,EUR,0.9306,539.729388,178.824096,360.905292
2016-01-05,43,1251,USD,2,1,Contoso Travel Charger for S-Series Battery E302 Black,Contoso,Black,30.58,59.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2016-01-05,USD,1.0,119.98,61.16,58.82000000000001
2016-01-05,47,32,USD,2,1,Contoso 32GB Video MP3 Player M3200 Pink,Contoso,Pink,84.49,255.0,101,MP4&MP3,1,Audio,False,False,False,United States,Hawaii,1120.0,2015-04-04,False,False,2016-01-05,USD,1.0,510.0,168.98,341.02
2016-01-05,48,1709,USD,3,1,MGS Gears of War M170,Tailspin Toys,Blue,32.25,70.13,702,Download Games,7,Games and Toys,False,False,False,United States,Idaho,1540.0,2012-12-15,False,False,2016-01-05,USD,1.0,210.39,96.75,113.63999999999999
2016-01-05,48,2088,USD,2,1,Contoso Water Heater 2.6GPM E0900 White,Contoso,White,258.99,508.0,804,Water Heaters,8,Home Appliances,False,False,False,United States,Idaho,1540.0,2012-12-15,False,False,2016-01-05,USD,1.0,1016.0,517.98,498.02
2016-01-05,48,2113,USD,10,1,Contoso Water Heater 2.6GPM E0900 Red,Contoso,Red,258.99,508.0,804,Water Heaters,8,Home Appliances,False,False,False,United States,Idaho,1540.0,2012-12-15,False,False,2016-01-05,USD,1.0,5080.0,2589.9,2490.1
2016-01-05,51,457,USD,2,1,WWI Desktop PC1.60 E1600 White,Wide World Importers,White,112.14,219.95,303,Desktops,3,Computers,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2016-01-05,USD,1.0,439.9,224.28,215.61999999999998
2016-01-05,51,1158,USD,4,1,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,Fabrikam,Black,516.86,1560.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2016-01-05,USD,1.0,6240.0,2067.44,4172.5599999999995
2016-01-05,51,1360,USD,4,1,Contoso In front of Centrex L15 White,Contoso,White,15.57,46.99,501,Home & Office Phones,5,Cell phones,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2016-01-05,USD,1.0,187.96,62.28,125.68
2016-01-05,51,1622,USD,2,1,Contoso DVD Recorder L200 Black,Contoso,Black,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2016-01-05,USD,1.0,438.0,145.12,292.88
2016-01-05,51,1694,USD,2,1,SV Hand Games women M40 Black,Southridge Video,Black,4.08,8.88,701,Boxed Games,7,Games and Toys,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2016-01-05,USD,1.0,17.76,8.16,9.600000000000001
2016-01-05,51,2110,USD,1,1,Contoso Water Heater 7.2GPM X1800 Red,Contoso,Red,488.7,1475.0,804,Water Heaters,8,Home Appliances,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2016-01-05,USD,1.0,1475.0,488.7,986.3
2016-01-05,53,1585,USD,3,1,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2016-01-05,USD,1.0,68.67,22.740000000000002,45.93
2016-01-05,53,1689,USD,2,1,SV Hand Games for 12-16 boys E60 Yellow,Southridge Video,Yellow,2.54,4.98,701,Boxed Games,7,Games and Toys,False,False,False,United States,Montana,1260.0,2012-06-06,False,False,2016-01-05,USD,1.0,9.96,5.08,4.880000000000001
2016-01-05,61,1107,USD,3,1,"Contoso SLR Camera 35"" M358 Orange",Contoso,Orange,164.63,358.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2016-01-05,USD,1.0,1074.0,493.89,580.11
2016-01-05,61,1544,USD,7,1,The Phone Company PDA Phone Unlocked 3.7 inches M510 Silver,The Phone Company,Silver,109.45,238.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2016-01-05,USD,1.0,1666.0,766.15,899.85
2016-01-05,61,1591,USD,3,1,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Silver,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2016-01-05,USD,1.0,37.980000000000004,17.46,20.520000000000003
2016-01-05,66,836,USD,8,1,Contoso USB Wave Multi-Media Keyboard E280 Grey,Contoso,Grey,8.11,15.9,308,Computers Accessories,3,Computers,False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2016-01-05,USD,1.0,127.2,64.88,62.32000000000001
2016-01-05,66,1529,USD,3,1,The Phone Company PDA Handheld 3.5 inch M610 Black,The Phone Company,Black,117.27,255.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2016-01-05,USD,1.0,765.0,351.81,413.19
2016-01-06,0,32,EUR,5,1,Contoso 32GB Video MP3 Player M3200 Pink,Contoso,Pink,84.49,255.0,101,MP4&MP3,1,Audio,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,EUR,0.9309,1186.8975,393.25870499999996,793.6387950000001
2016-01-06,0,458,EUR,5,1,WWI Desktop PC1.80 E1800 White,Wide World Importers,White,117.21,229.9,303,Desktops,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,EUR,0.9309,1070.06955,545.5539449999999,524.515605
2016-01-06,0,1228,USD,1,1,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue",Fabrikam,Blue,536.74,1620.0,405,Camcorders,4,Cameras and camcorders,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,USD,1.0,1620.0,536.74,1083.26
2016-01-06,0,1279,USD,1,1,Contoso General Soft Carrying Case E318 Black,Contoso,Black,7.64,14.99,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,USD,1.0,14.99,7.64,7.3500000000000005
2016-01-06,0,1305,USD,8,1,Contoso Lens Adapter M450 Silver,Contoso,Silver,31.27,68.0,406,Cameras & Camcorders Accessories,4,Cameras and camcorders,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,USD,1.0,544.0,250.16,293.84000000000003
2016-01-06,0,1458,USD,4,1,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,Gold,91.97,200.0,503,Touch Screen Phones,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,USD,1.0,800.0,367.88,432.12
2016-01-06,0,1573,EUR,3,1,SV DVD Player M120 White,Southridge Video,White,27.13,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,EUR,0.9309,164.74137299999998,75.765951,88.97542199999998
2016-01-06,0,1639,USD,1,1,Contoso DVD 38 DVD Storage Binder E25 Red,Contoso,Red,5.09,9.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,USD,1.0,9.99,5.09,4.9
2016-01-06,0,1659,USD,1,1,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,86.14,259.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,USD,1.0,259.99,86.14,173.85000000000002
2016-01-06,0,1679,USD,5,1,MGS Hand Games for kids E300 Silver,Tailspin Toys,Silver,2.8,5.5,701,Boxed Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2016-01-06,USD,1.0,27.5,14.0,13.5
2016-01-06,2,77,AUD,3,1,NT Bluetooth Active Headphones E202 Silver,Northwind Traders,Silver,17.45,37.95,106,Bluetooth Headphones,1,Audio,False,False,False,Australia,Northern Territory,665.0,2008-01-12,False,False,2016-01-06,AUD,1.4138,160.96113,74.01243,86.9487
2016-01-06,2,945,AUD,2,1,A. Datum Rangefinder Digital Camera X200 Black,A. Datum,Black,66.26,200.0,401,Digital Cameras,4,Cameras and camcorders,False,False,False,Australia,Northern Territory,665.0,2008-01-12,False,False,2016-01-06,AUD,1.4138,565.52,187.356776,378.163224
2016-01-06,2,1033,AUD,1,1,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum,Azure,88.79,268.0,401,Digital Cameras,4,Cameras and camcorders,False,False,False,Australia,Northern Territory,665.0,2008-01-12,False,False,2016-01-06,AUD,1.4138,378.8984,125.53130200000001,253.36709799999997
2016-01-06,2,1581,AUD,5,1,SV DVD Recorder L240 Gold,Southridge Video,Gold,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Australia,Northern Territory,665.0,2008-01-12,False,False,2016-01-06,AUD,1.4138,1548.1109999999999,512.92664,1035.1843599999997
2016-01-06,8,147,CAD,1,1,"Adventure Works 52"" LCD HDTV X590 White",Adventure Works,White,960.82,2899.99,201,Televisions,2,TV and Video,False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2016-01-06,CAD,1.4091,4086.375909,1353.891462,2732.484447
2016-01-06,8,1576,CAD,1,1,SV DVD Movies E100 Yellow,Southridge Video,Yellow,6.62,12.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2016-01-06,CAD,1.4091,18.304209,9.328242,8.975967
2016-01-06,8,1642,CAD,3,1,Contoso DVD External DVD Burner M200 Black,Contoso,Black,26.62,57.88,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2016-01-06,CAD,1.4091,244.67612400000002,112.530726,132.145398
2016-01-06,28,64,EUR,1,1,WWI 2GB Spy Video Recorder Pen M300 Silver,Wide World Importers,Silver,83.24,181.0,104,Recording Pen,1,Audio,False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2016-01-06,EUR,0.9309,168.4929,77.48811599999999,91.004784
2016-01-06,28,127,EUR,2,1,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,White,73.11,143.4,201,Televisions,2,TV and Video,False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2016-01-06,EUR,0.9309,266.98212,136.116198,130.865922
2016-01-06,28,333,EUR,5,1,SV Car Video TFT7 M7002 Brown,Southridge Video,Brown,162.64,319.0,205,Car Video,2,TV and Video,False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2016-01-06,EUR,0.9309,1484.7855,757.0078799999999,727.7776200000001
2016-01-06,28,1074,EUR,6,1,A. Datum SLR Camera M142 Orange,A. Datum,Orange,143.48,312.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2016-01-06,EUR,0.9309,1742.6447999999998,801.3931919999999,941.2516079999999
2016-01-06,28,1627,EUR,4,1,Contoso DVD 48 DVD Storage Binder M50 Black,Contoso,Black,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2016-01-06,EUR,0.9309,66.98756399999999,30.794171999999996,36.193391999999996
2016-01-06,28,1997,EUR,3,1,Fabrikam Microwave 1.6CuFt M1250 Grey,Fabrikam,Grey,82.77,179.99,803,Microwaves,8,Home Appliances,False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2016-01-06,EUR,0.9309,502.658073,231.15177899999998,271.506294
2016-01-06,30,81,EUR,2,1,NT Wireless Bluetooth Stereo Headphones E302 Black,Northwind Traders,Black,18.65,40.55,106,Bluetooth Headphones,1,Audio,False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2016-01-06,EUR,0.9309,75.49598999999999,34.72257,40.773419999999994
2016-01-06,32,1704,EUR,2,1,SV Hand Games for students E40 Silver,Southridge Video,Silver,3.56,6.99,701,Boxed Games,7,Games and Toys,False,False,False,Netherlands,Flevoland,910.0,2010-01-01,False,False,2016-01-06,EUR,0.9309,13.013982,6.6280079999999995,6.385974000000001
2016-01-06,36,534,GBP,1,1,WWI LCD19 E107 White,Wide World Importers,White,70.87,139.0,304,Monitors,3,Computers,False,False,False,United Kingdom,Armagh,1300.0,2014-07-02,False,False,2016-01-06,GBP,0.6837,95.0343,48.453819,46.580481
2016-01-06,36,1200,GBP,2,1,Fabrikam Trendsetter 1'' 25mm X400 Grey,Fabrikam,Grey,331.32,1000.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United Kingdom,Armagh,1300.0,2014-07-02,False,False,2016-01-06,GBP,0.6837,1367.3999999999999,453.046968,914.3530319999999
2016-01-06,36,1212,GBP,7,1,Fabrikam Social Videographer 1'' 25mm E400 Grey,Fabrikam,Grey,91.77,180.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United Kingdom,Armagh,1300.0,2014-07-02,False,False,2016-01-06,GBP,0.6837,861.462,439.20204299999995,422.25995700000004
2016-01-06,36,1333,GBP,2,1,Contoso 4-Line Corded Cordless Telephone M203 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones,False,False,False,United Kingdom,Armagh,1300.0,2014-07-02,False,False,2016-01-06,GBP,0.6837,45.110526,20.743458,24.367068
2016-01-06,36,1667,GBP,7,1,MGS Hand Games for kids E300 Black,Tailspin Toys,Black,2.8,5.5,701,Boxed Games,7,Games and Toys,False,False,False,United Kingdom,Armagh,1300.0,2014-07-02,False,False,2016-01-06,GBP,0.6837,26.32245,13.400519999999998,12.921930000000001
